crossover_method,run,generation,best_fitness,avg_fitness,diversity,fitness_delta,normalized_fitness,inv_best_fitness,inv_avg_fitness
one_point,4,34,0.0988229791522026,0.1006966007490953,0.0012754582898846848,0.0007758761644363482,0.4826474602401071,10.119001568028967,9.930723200562296
one_point,4,35,0.09838691300153732,0.10059634732206663,0.0029890768687737632,0.00043606615066528465,0.4849303293914463,10.163850106103734,9.940619972795684
one_point,4,36,0.09248561203479767,0.0994762119015058,0.0017836922510455493,0.005901300966739645,0.5158244905392103,10.812375737406777,10.052553553572835
one_point,4,37,0.0922363470196724,0.097684150326252,0.003160256223134977,0.00024926501512527455,0.5171294288213252,10.841595430826082,10.23697047770483
one_point,4,38,0.08791504812240601,0.09360674000779788,0.0026482495077739215,0.004321298897266387,0.5397520514010308,11.374487608993688,10.682877291094691
one_point,4,39,0.0875151538848877,0.09160254797339439,0.0021939207411238036,0.00039989423751830844,0.5418455553733893,11.426461922850566,10.916607731072197
one_point,4,40,0.08669032698869705,0.08961207370956739,0.001866053058165218,0.0008248268961906502,0.5461636430617727,11.535179293430144,11.15908604185325
one_point,4,41,0.08477541607618332,0.08811594510475795,0.001475903663045661,0.001914910912513737,0.5561884776953969,11.79573336883411,11.348555023226789
one_point,4,42,0.08423470261693,0.08672469342052938,0.0012447573366128808,0.0005407134592533142,0.5590191905905851,11.871450809255983,11.530608295641297
one_point,4,43,0.08390813997387886,0.08573433504203958,0.002578048236781105,0.0003265626430511426,0.560728793096223,11.917652836285805,11.663802322690623
one_point,4,44,0.07831096792221069,0.08421810029347739,0.0018775097863776263,0.005597172051668167,0.590030795537819,12.769440310749513,11.873791058267196
one_point,4,45,0.07526199027895927,0.08198001681963603,0.0027862335389921733,0.0030489776432514187,0.605992632966114,13.286742877123801,12.197945802502913
one_point,4,46,0.0750722724199295,0.07842210870385172,0.0019449044044443466,0.0001897178590297699,0.6069858333032107,13.320319839082073,12.75134353289014
one_point,4,47,0.07450121453404426,0.07702728696266811,0.002152602924241243,0.00057105788588524,0.6099754036455257,13.422419806635997,12.98224378902067
one_point,4,48,0.07375441625714302,0.07554255740145842,0.0013741540335540183,0.0007467982769012449,0.6138850002652362,13.558326299909568,13.237396204228718
one_point,4,49,0.07333002877235413,0.07460780237515767,0.0007763715048317027,0.0004243874847888879,0.6161067299174023,13.63679218389748,13.40324423077682
two_point,0,0,0.17564049184322358,0.19838672093153,0.01502283531016325,0.0,0.0,5.6934155449590085,5.04063454786666
two_point,0,1,0.1602567639350891,0.18047387340068824,0.009620507044729667,0.01538372790813447,0.08758645427767286,6.239947291446301,5.540937534167493
two_point,0,2,0.14588620817661285,0.17033360217809682,0.00754907891990359,0.014370555758476261,0.1694044656466196,6.854610575516585,5.8707977546125925
two_point,0,3,0.14576665091514587,0.16119910262028375,0.007831347123867086,0.00011955726146697931,0.17008515869303675,6.8602326628842984,6.203469996266431
two_point,0,4,0.14340988266468047,0.15063715587059653,0.005527384124831859,0.0023567682504654075,0.18350329608113436,6.9729715166607935,6.638424336919227
two_point,0,5,0.13321195417642592,0.14479980899890263,0.004287712187659523,0.010197928488254543,0.24156467123007885,7.506777446550805,6.906038763965597
two_point,0,6,0.125378877222538,0.13900044447978338,0.00497063336153333,0.007833076953887935,0.2861618872346875,7.975761518932501,7.194169842928804
two_point,0,7,0.12377518606185914,0.13201546546022097,0.005808096453206026,0.0016036911606788495,0.2952924194021236,8.079098506882689,7.574812706232608
two_point,0,8,0.12310802203416825,0.12622938006718956,0.002534294278515728,0.0006671640276908891,0.2990908830746485,8.122881519783784,7.92202320445936
two_point,0,9,0.12188149952888488,0.12488817612926166,0.0029895452480985523,0.0012265225052833645,0.3060740251304004,8.20462333694601,8.007099021655721
two_point,0,10,0.11843882387876511,0.12289843004544579,0.0012324224493208446,0.0034426756501197697,0.3256747197879438,8.443106104443375,8.136734235709797
two_point,0,11,0.11748798805475236,0.12189203025499981,0.0028617565460520872,0.0009508358240127579,0.3310882540705822,8.511435978442327,8.20391451347139
two_point,0,12,0.11348229724168778,0.11889959830641746,0.0022402246792344515,0.00400569081306458,0.3538944462591127,8.811869449565595,8.41038661069569
two_point,0,13,0.10868887519836426,0.11566899249951045,0.0028461032677815357,0.004793422043323517,0.38118554521368697,9.200488989199332,8.645284558172962
two_point,0,14,0.10483562725782394,0.11122420931855838,0.0026497000985489494,0.0038532479405403164,0.40312381184060875,9.538651005442091,8.990767525875503
two_point,0,15,0.10392083787918091,0.1082962926864624,0.0021382684252524414,0.0009147893786430328,0.4083321175623872,9.6226165780728,9.233841171774777
two_point,0,16,0.1033696181178093,0.10636478836536407,0.002028937635841589,0.0005512197613716102,0.4114704585883484,9.673928803060084,9.401519185520655
two_point,0,17,0.10185386437177658,0.1045028517862161,0.0018978158341532926,0.0015157537460327164,0.4201003236617489,9.817891429808771,9.56902528383072
two_point,0,18,0.09954339933395386,0.10354045198559761,0.002767246106002244,0.0023104650378227287,0.43325483611827886,10.045768588599111,9.657967710739635
two_point,0,19,0.09717817425727844,0.10095850760936737,0.0017968197227957196,0.0023652250766754146,0.446721122006311,10.290270602140899,9.904961144117314
two_point,0,20,0.09611141937971115,0.0996294235388438,0.001953381287045267,0.0010667548775672858,0.45279463538794884,10.404482651188935,10.037094739541292
two_point,0,21,0.09555640631914139,0.09793260275324188,0.0017488966849810693,0.0005550130605697645,0.45595457336549206,10.464913589849989,10.210999819128958
two_point,0,22,0.09473152363300323,0.09708761762579284,0.0021028840808903658,0.0008248826861381592,0.46065100001222703,10.556036740602746,10.299868557757044
two_point,0,23,0.09322070878744125,0.09644467835227648,0.0027543365951632624,0.0015108148455619808,0.46925274571281717,10.727115100197768,10.368530939742167
two_point,0,24,0.09241304928064346,0.0947384324232737,0.0014733585632636238,0.0008076595067977865,0.47385111308426986,10.820865526227456,10.555266950853506
two_point,0,25,0.09160345560312272,0.09412745805780091,0.0020075448228310407,0.0008095936775207452,0.4784604925560798,10.916499567799526,10.62377967974293
two_point,0,26,0.08978567200899124,0.09348653513193132,0.002761732893252922,0.0018177835941314835,0.48880994885203477,11.137510474827044,10.696613175101703
two_point,0,27,0.08967911893129349,0.09231153750220937,0.002722233619390701,0.00010655307769774636,0.489416603254898,11.150743463733903,10.83276472576725
two_point,0,28,0.08833192044496536,0.09043213180899619,0.001580217122885035,0.0013471984863281244,0.4970868077287651,11.320807632790048,11.05789415888084
two_point,0,29,0.08746544259786607,0.08923193967143696,0.0011161531295834596,0.0008664778470992979,0.5020200542598254,11.432956117783132,11.206623962878309
two_point,0,30,0.08616743177175522,0.08826255824168522,0.0012233454314871588,0.0012980108261108486,0.5094102113499652,11.605178131230488,11.329704126155644
two_point,0,31,0.08524468272924424,0.08755968009233477,0.0017419664246477267,0.0009227490425109813,0.5146638350037558,11.730799355272707,11.420651357955155
two_point,0,32,0.08461695504188538,0.08593290491700173,0.00092988332325168,0.0006277276873588589,0.5182377699248626,11.817822819105071,11.636850448793622
two_point,1,0,0.16389543533325196,0.18928042908509574,0.013387016331755035,0.0,0.0,6.101413968929171,5.283138471817155
two_point,1,1,0.1577089682817459,0.17548389412562052,0.009155204896138348,0.0061864670515060505,0.03774642679295481,6.340753288425743,5.6984961867096775
two_point,1,2,0.1505254590511322,0.16488936542272567,0.00897280142277995,0.007183509230613699,0.08157625778249589,6.643350320625763,6.064635719839196
two_point,1,3,0.14045987612009048,0.1565883081158002,0.009023248782739511,0.010065582931041733,0.1429909207996518,7.119420208834704,6.3861320548174625
two_point,1,4,0.13439011961221695,0.14593038030068078,0.005355447907277238,0.0060697565078735305,0.1800252439065264,7.440967847321171,6.85253574618135
two_point,1,5,0.12474163436889649,0.14004996956785518,0.0060279338220752595,0.00964848524332046,0.238895005737916,8.016505383738645,7.140257601112119
two_point,1,6,0.12081953710317611,0.13338610197703044,0.0042684849305939365,0.003922097265720376,0.262825490792277,8.276738574221353,7.496976732969296
two_point,1,7,0.11968747621774674,0.1264864743590355,0.005596815669079435,0.0011320608854293729,0.2697327050360876,8.355023236996692,7.905921159920496
two_point,1,8,0.11813393235206604,0.12183593956232071,0.0022355400294070604,0.0015535438656806982,0.27921157711401856,8.46489670828098,8.207691391398509
two_point,1,9,0.11699943679571152,0.11977859507004417,0.001595982066592888,0.0011344955563545173,0.28613364638365824,8.54697663860904,8.348667395437634
two_point,1,10,0.11585557466745376,0.1197728503406048,0.004500078288241434,0.001143862128257761,0.2931128653346432,8.63136168897041,8.349067823704987
two_point,1,11,0.11285286611318589,0.11642566951314608,0.0022486127992659096,0.0030027085542678744,0.31143374503554766,8.861016768331693,8.589097362156245
two_point,1,12,0.10974772429466248,0.11348271382252376,0.001378638726637257,0.0031051418185234075,0.330379616299196,9.11172322436402,8.811837102581007
two_point,1,13,0.10452563971281052,0.11339414169589679,0.0038951055461650193,0.005222084581851957,0.3622419105188842,9.56693913386601,8.818719964932898
two_point,1,14,0.10357764369249343,0.10977815331021946,0.003073355989142176,0.0009479960203170879,0.36802606197123866,9.654499850073554,9.109197601243558
two_point,1,15,0.10281565821170807,0.10624595505992572,0.0023571572933780522,0.0007619854807853627,0.3726752791946226,9.726050402658649,9.412034438407925
two_point,1,16,0.10174738520383834,0.10339559797644614,0.0008716830692613839,0.0010682730078697272,0.3791932948165805,9.828165803286636,9.67149809153103
two_point,2,0,0.16181446230411528,0.20366318390369417,0.018911257978740853,0.0,0.0,6.179879139859974,4.9100434884165285
two_point,2,1,0.13852902454137803,0.1768507637798786,0.017186494737531685,0.023285437762737254,0.14390208038991248,7.21865172052508,5.6544530776897775
two_point,2,2,0.13776521915197373,0.15524405781825384,0.009071122437545303,0.0007638053894042929,0.1486223345534049,7.258673469850198,6.441428887035521
two_point,2,3,0.13668290251493453,0.14237060200572016,0.00632131742723354,0.001082316637039199,0.15531096189627547,7.316150487368011,7.023872639712394
two_point,2,4,0.12793669468164443,0.1362067537665367,0.0029993909675212,0.00874620783329011,0.20936180326577192,7.816304666801791,7.341725946923869
two_point,2,5,0.12613348919153214,0.1319086734076341,0.0029875127080186132,0.0018032054901122863,0.22050546412547511,7.928045742362539,7.580945158659807
two_point,2,6,0.12335058468580246,0.12831188480854036,0.002086727138079637,0.002782904505729683,0.23770358391095803,8.106908415868112,7.793449593874621
two_point,2,7,0.12036070060729981,0.12572706033786138,0.0019177408277690534,0.002989884078502647,0.25618082034538403,8.308290718346257,7.953673963574724
two_point,2,8,0.11804813188314438,0.12390316094160081,0.0031992599419495326,0.002312568724155431,0.27047230388292576,8.471049164426637,8.070753979532014
two_point,2,9,0.11662065094709397,0.12041931162079175,0.002179772213700562,0.0014274809360504126,0.2792940180592989,8.574737125387252,8.304246904368085
two_point,2,10,0.11650182157754899,0.11816508799990018,0.0013622275439540649,0.0001188293695449788,0.280028373739582,8.583483099028289,8.462664855257328
two_point,2,11,0.11283286768198014,0.11645371959805488,0.0012161936724501441,0.003668953895568844,0.3027022055054558,8.86258727582111,8.587028533077184
two_point,2,12,0.1104948365688324,0.11525394773681957,0.0022754925813634383,0.0023380311131477455,0.3171510445020199,9.050114746876087,8.676417105176805
two_point,2,13,0.1089875979423523,0.11287557926774024,0.002335510799126702,0.001507238626480098,0.32646565461176014,9.175271715385616,8.859233744389318
two_point,2,14,0.1051554952263832,0.11016348318060237,0.0018090394801991306,0.0038321027159690935,0.35014773260035803,9.509636070003836,9.0773357358797
two_point,2,15,0.09962071514129639,0.10772038275003434,0.0026158330376921503,0.005534780085086816,0.38435221597147173,10.037972128683698,9.283207980355053
two_point,2,16,0.09801679980754853,0.10442677775025368,0.0022903629327821707,0.00160391533374786,0.3942642801399603,10.202228594841282,9.575996172125484
two_point,2,17,0.09752587324380875,0.10109484187761943,0.002188656788928386,0.0004909265637397797,0.3972981657194651,10.253584132653227,9.89160366467436
two_point,2,18,0.09210584008693695,0.09850422671635944,0.0019328324228479257,0.005420033156871798,0.4307935225602235,10.856956975791691,10.151745580764427
two_point,2,19,0.09071696847677231,0.09592009682059288,0.002397101589304608,0.0013888716101646409,0.43937663429441687,11.023174535219479,10.42523525216107
two_point,2,20,0.08994018799066544,0.09298267501393952,0.0020517903169160545,0.0007767804861068678,0.44417707348289304,11.118376600760323,10.754576003261716
two_point,2,21,0.08903285032510758,0.09078856883843739,0.0010957607306517196,0.0009073376655578669,0.4497843452473451,11.23168318957896,11.014481209614821
two_point,2,22,0.0881410666704178,0.09024074859817822,0.0013799320472290416,0.0008917836546897817,0.455295494510467,11.345320546422128,11.081345558281743
two_point,2,23,0.08670999997854233,0.08920366745591164,0.0013920400606560264,0.0014310666918754683,0.4641393683614081,11.532562192195476,11.210175751108968
two_point,2,24,0.08559539955854416,0.08819429954091709,0.00158147204763286,0.0011146004199981685,0.4710275068140971,11.682734380854935,11.338472744072519
two_point,2,25,0.08432740503549577,0.08747225951751071,0.0019212394859030096,0.0012679945230483908,0.4788636081426997,11.85840049481639,11.432065130713648
two_point,2,26,0.08366930201649667,0.0862689433902502,0.0020339023893131457,0.0006581030189991011,0.4829306303953971,11.951671930177056,11.591522617285213
two_point,2,27,0.08211751487851143,0.08450089756846427,0.0011178274948465724,0.0015517871379852333,0.49252054662345834,12.177521737691308,11.834053776008878
two_point,2,28,0.08201731765270233,0.08369424306253594,0.0015897838368667632,0.00010019722580910384,0.4931397571957543,12.192398340019501,11.948110351418823
two_point,2,29,0.08132754015922547,0.08311465675334137,0.001616359334429411,0.0006897774934768591,0.49740252508222726,12.295806589448112,12.03142751993954
two_point,2,30,0.08029166331887246,0.08240205794274806,0.0017933208338015388,0.0010358768403530144,0.5038041583207086,12.454438035373453,12.135471971134606
two_point,2,31,0.07947250735759735,0.08146754395465057,0.0014118708890209306,0.0008191559612751032,0.5088664744425864,12.582809457501613,12.27467623033314
two_point,2,32,0.07754635298252106,0.08104224818448227,0.0015198726934455434,0.0019261543750762888,0.5207699492473059,12.895346669349204,12.339090823749517
two_point,2,33,0.07732370805740357,0.07970695201357206,0.0016877599911422775,0.00022264492511749057,0.5221458764786993,12.932476890279748,12.545799694235372
two_point,2,34,0.0764159289598465,0.07829684211214386,0.0011851824027760464,0.000907779097557071,0.5277558762564136,13.086105573876868,12.771744061192994
two_point,2,35,0.0755520152747631,0.07728088283240794,0.0011773870771997809,0.0008639136850834006,0.5330947914113505,13.235739121242313,12.939643333594518
two_point,2,36,0.07468148851394654,0.07661994442244371,0.0013306887525574866,0.000870526760816559,0.538474574827622,13.390019801137926,13.051261734475322
two_point,2,37,0.0742786499261856,0.07579583670000237,0.001137375566138139,0.0004028385877609397,0.5409640839977222,13.462637492149417,13.193162716775603
two_point,2,38,0.07375866815447807,0.07532482102016606,0.0012323466153386603,0.0005199817717075339,0.5441775283605028,13.557544726281261,13.275660144909436
two_point,2,39,0.07311991932988167,0.0746959094832341,0.0010908170583527382,0.0006387488245963996,0.5481249432917834,13.675976849915493,13.387434726793515
two_point,2,40,0.0726652262210846,0.07418921543161075,0.0012498713566680307,0.0004546931087970746,0.5509349091151257,13.7615513011166,13.478866373178409
two_point,2,41,0.07233544635772705,0.0734988089412451,0.0009846451400332943,0.0003297798633575405,0.5529729214081045,13.824289833850525,13.605477543477543
two_point,3,0,0.17951674449443816,0.20246251790523528,0.011214584363889942,0.0,0.0,5.570479970190257,4.939161436817759
two_point,3,1,0.17886925423145295,0.18821898814837137,0.0061796726663700735,0.0006474902629852175,0.003606851632747099,5.590644483045397,5.312932010237472
two_point,3,2,0.16109454119205474,0.18046683269341787,0.00856475702296941,0.017774713039398204,0.10262108615140453,6.207496449624394,5.541153706316287
two_point,3,3,0.15562087762355803,0.17105606410900753,0.006970119428805569,0.005473663568496712,0.1331121892733549,6.425831735682773,5.846002357217716
two_point,3,4,0.15078899490833284,0.1621395258982976,0.006994536341206431,0.004831882715225194,0.16002824509217506,6.631739729203604,6.1674895554936615
two_point,3,5,0.14132803773880004,0.1537867118636767,0.003661086520930685,0.009460957169532797,0.2127306110813596,7.075686751990551,6.502470112088267
two_point,3,6,0.1384006800055504,0.14933010529081028,0.0055334822865188375,0.002927357733249647,0.2290374895371481,7.225345819211851,6.696528483148776
two_point,3,7,0.13281062418222428,0.14204322385986648,0.0059324279580490365,0.005590055823326112,0.2601769569950114,7.5294614169310154,7.040060995275306
two_point,3,8,0.129553859770298,0.13688038623730342,0.003493431039045273,0.003256764411926266,0.27831879897804246,7.718737851849089,7.305595212678203
two_point,3,9,0.12760586577653885,0.13343356537818912,0.0032337831919533526,0.0019479939937591673,0.28917012094940053,7.836568933141644,7.494310017541058
two_point,3,10,0.12067404562234879,0.1293548911531766,0.0024927184009002415,0.006931820154190055,0.32778390137256774,8.286717397476599,7.7306104197129395
two_point,3,11,0.12067404562234879,0.1267580461581548,0.0026617657278435953,0.0,0.32778390137256774,8.286717397476599,7.888983313682554
two_point,3,12,0.11333774304389954,0.1238936859826247,0.004886516882212227,0.00733630257844925,0.3686508555896244,8.82310826062955,8.071371197794896
two_point,3,13,0.10895094436407089,0.11850228661894799,0.003948115572199778,0.004386798679828649,0.39308756589307225,9.178358457361961,8.438584519731842
two_point,3,14,0.1052204082608223,0.11405716162323955,0.004319263103831193,0.0037305361032485967,0.41386855829439206,9.50376939948575,8.767456758624876
two_point,3,15,0.10398902255296708,0.108141290473938,0.002722745721144192,0.0012313857078552204,0.4207280059259938,9.616307174956638,9.247076195792221
two_point,3,16,0.10210266143083573,0.10499550626873971,0.0017967484392086858,0.0018863611221313498,0.4312360013079498,9.793968071139082,9.524126426078302
two_point,3,17,0.09921472042798996,0.10391047465999922,0.002609353437144759,0.0028879410028457703,0.4473233084334155,10.079047913841363,9.623576253460202
two_point,3,18,0.09888398617506028,0.1018182737906774,0.0016987394399387366,0.0003307342529296764,0.44916566722763884,10.11275865710956,9.821323240389878
two_point,3,19,0.09818547439575195,0.09975615650018055,0.001280547738993351,0.0006985117793083251,0.45305673477833175,10.184702181783045,10.02434346650799
two_point,3,20,0.09684182143211365,0.09901906800667447,0.0019445609089490052,0.0013436529636383088,0.4605415683932814,10.326010593371603,10.09896296912859
two_point,3,21,0.09622400552034378,0.0979512512942155,0.0009223463775232193,0.0006178159117698617,0.4639831187261475,10.392309094631136,10.209055808184925
two_point,4,0,0.17164279973506927,0.19668254859447484,0.011427232650659298,0.0,0.0,5.826018775764061,5.084309324018834
two_point,4,1,0.16519566690921783,0.18271506124337517,0.00805064651049765,0.006447132825851437,0.03756133572630249,6.053390898918923,5.472972617705536
two_point,4,2,0.1626755872964859,0.17313123056888582,0.005576721576519958,0.002520079612731929,0.05224345240478634,6.147166083447841,5.77593205328756
two_point,4,3,0.15911896467208864,0.1667880399942398,0.003261123360086502,0.0035566226243972654,0.07296452331418024,6.284566503397489,5.9955977924840616
two_point,4,4,0.15685903465747833,0.16195389723380405,0.0023917090384888203,0.0022599300146103063,0.08613099471932228,6.37511015590181,6.174558578221708
two_point,4,5,0.1530384569168091,0.15981867179473241,0.0024844702423331027,0.00382057774066924,0.10838988205142297,6.534262602248982,6.257052018504768
two_point,4,6,0.15178610587120056,0.1567355420788129,0.0021859994654817,0.0012523510456085296,0.11568614526515253,6.58817489312006,6.3801330993838254
two_point,4,7,0.15064817309379577,0.1538702596505483,0.0025703956122942076,0.0011379327774047876,0.12231580161637257,6.63793885796764,6.498939452832618
two_point,4,8,0.14815496504306794,0.15186081982851027,0.0017458671240872827,0.0024932080507278354,0.13684136315799333,6.749643861516523,6.584933600356222
two_point,4,9,0.14731920874118803,0.1499388443191846,0.001224168806381604,0.000835756301879903,0.141710523432528,6.787934992386542,6.669341325120018
two_point,4,10,0.1455721596479416,0.1489705698688825,0.002420083725746042,0.0017470490932464389,0.1518889235515135,6.86939819413434,6.712690219215325
two_point,4,11,0.14395838379859924,0.14718260985612866,0.001270775269672075,0.0016137758493423582,0.16129086672555415,6.946403725921827,6.794234772319388
two_point,4,12,0.14052212327718736,0.14646814644932746,0.002001900683711652,0.0034362605214118824,0.18131070167765084,7.116266538051968,6.827376442355117
two_point,4,13,0.13913477140665054,0.1442197881778081,0.002780460872285438,0.0013873518705368182,0.18939348681444768,7.187224319742414,6.933813166844657
two_point,4,14,0.13690751892328262,0.14096610589822134,0.0020619355910716044,0.002227252483367914,0.20236957719986248,7.3041473815106785,7.093853517302135
two_point,4,15,0.1345718126296997,0.1385981063723564,0.002474850333016486,0.0023357062935829287,0.21597752520110747,7.430921450320523,7.215053734281869
two_point,4,16,0.13327688032388688,0.13642793813149134,0.0026176343332850486,0.0012949323058128182,0.22352186908160554,7.503120529602044,7.329823230289982
two_point,4,17,0.13125027412176132,0.13446981435815492,0.002214664640962189,0.0020266062021255526,0.2353289836547401,7.618973657141825,7.436557923539901
two_point,4,18,0.13073145598173141,0.13321401076714198,0.0015975969528971969,0.0005188181400299086,0.2383516454898459,7.649209926414449,7.506661555941217
two_point,4,19,0.12644128131866456,0.13144607238173486,0.002231135218495075,0.004290174663066859,0.26334642924826024,7.908746896773894,7.607624741127017
two_point,4,20,0.1262092314362526,0.12958932920098307,0.002538414999629278,0.000232049882411961,0.26469836409650394,7.9232879032084575,7.716625200087956
two_point,4,21,0.1229660148024559,0.12805270334680874,0.0028827652901154727,0.003243216633796689,0.28359351518237874,8.13226214856464,7.809223582481586
two_point,4,22,0.1193378718495369,0.12568097908298176,0.002272179403046084,0.0036281429529190085,0.3047312672961816,8.379499357600812,7.9565901754279995
two_point,4,23,0.11924567610025406,0.12424029595851899,0.0035021742338182324,9.219574928283347e-05,0.30526840459192106,8.385977980294156,8.048853581935225
two_point,4,24,0.11577002185583114,0.12150840384960175,0.0025352112336235236,0.003475654244422921,0.3255177494510564,8.63774011812121,8.229815704122373
two_point,4,25,0.11484726625680924,0.11881259553631147,0.0030247785665403577,0.0009227555990218989,0.33089377221720895,8.707140582896791,8.416545223516806
two_point,4,26,0.11207724660634995,0.11689750425020855,0.002638776885141715,0.002770019650459296,0.3470320527319455,8.922338011873784,8.55442938653525
two_point,4,27,0.11207724660634995,0.11525964848796527,0.003672307642346118,0.0,0.3470320527319455,8.922338011873784,8.675987972637627
two_point,4,28,0.11174062865972519,0.11356498859524727,0.001824777755546979,0.0003366179466247621,0.34899320663496003,8.949216258921668,8.805453220365397
two_point,4,29,0.1093216428756714,0.11237545867164929,0.0017072108674183175,0.0024189857840537926,0.3630863453380544,9.147235867113668,8.89866091012782
two_point,4,30,0.10929021954536439,0.11177471487124761,0.0014886849153532256,3.1423330307006614e-05,0.3632694193170125,9.149865873579367,8.946487178828438
two_point,4,31,0.1082042755484581,0.1102933591802915,0.0023200713382528332,0.0010859439969062856,0.36959618629227997,9.24169357668855,9.06664681160494
two_point,4,32,0.10723170405626298,0.10899803890585898,0.001622747790933552,0.0009725714921951234,0.3752624390782767,9.325513226592877,9.174392820689793
two_point,4,33,0.10416501861810684,0.10809025230805082,0.0018404282695901727,0.003066685438156136,0.39312911011189755,9.600059724526835,9.251442449293544
two_point,4,34,0.10196189934015273,0.1072452611943086,0.0030129084509532733,0.0022031192779541076,0.40596459917030625,9.807488865768281,9.32433437645161
two_point,4,35,0.09975840669870377,0.10548605876962344,0.002848878198869272,0.0022034926414489647,0.418802263464119,10.02411735486989,9.479835836393276
two_point,4,36,0.09821638613939285,0.10208659009138743,0.00207417687529825,0.001542020559310922,0.42778615653560836,10.181496772687192,9.79550990580553
two_point,4,37,0.09775230479240418,0.10048469529549281,0.0020256010609870953,0.0004640813469886651,0.4304899189288167,10.229833171611647,9.951665230153948
two_point,4,38,0.09499417155981064,0.0992330998023351,0.0018702497605975735,0.0027581332325935376,0.44655894854643374,10.526850823890372,10.077181150349576
two_point,4,39,0.09459331434965133,0.09773909670909245,0.001764656509090236,0.0004008572101593111,0.44889436378539527,10.571459890323586,10.231215577536595
two_point,4,40,0.0928923574090004,0.09644993755221368,0.0031656038262539658,0.0017009569406509356,0.45880422859345227,10.765032375749941,10.367965572741586
two_point,4,41,0.09212831169366836,0.09446079514424005,0.0015488517543997883,0.0007640457153320346,0.4632555992102876,10.854308814604174,10.586290451849163
two_point,4,42,0.09062105041742324,0.09349820817311608,0.0021390266766648826,0.0015072612762451199,0.4720369828661798,11.03484191092345,10.695277741266809
two_point,4,43,0.08846179348230362,0.09216430047154427,0.0015440169608465356,0.002159256935119619,0.48461692760287967,11.304187451417564,10.850070415695619
two_point,4,44,0.08703068751096726,0.09082006743351619,0.0013705630711622564,0.0014311059713363605,0.49295462643758337,11.490067912034744,11.010661163303666
two_point,4,45,0.0864970789551735,0.08978970123330753,0.0033017583547564765,0.0005336085557937631,0.49606345801465734,11.560950394265252,11.137010695591425
two_point,4,46,0.08546945172548294,0.0872769008119901,0.0008822952884810725,0.0010276272296905614,0.502050468429756,11.699949863513485,11.457654122022852
uniform,0,0,0.16120454728603362,0.1997545342723529,0.01311156011674014,0.0,0.0,6.203260476053339,5.006119122770181
uniform,0,1,0.1580209206342697,0.1800939979791641,0.01293276150397605,0.0031836266517639156,0.019748987887513114,6.328235956038198,5.552625065776086
uniform,0,2,0.1550697646141052,0.16294192296663917,0.0068880986243418174,0.0029511560201644915,0.03805589094855455,6.448668789945724,6.137118334404369
uniform,0,3,0.15171722853183747,0.1577420023838679,0.0034992195702971992,0.0033525360822677375,0.05885267453009435,6.591165805697197,6.339425425455628
uniform,0,4,0.1467709800004959,0.15441084017356235,0.0028230819734762786,0.004946248531341568,0.08953573288430561,6.813289566555015,6.476187310998805
uniform,0,5,0.14362273919582366,0.14958232489824297,0.0029093777605650154,0.003148240804672242,0.10906521178347184,6.962637274305683,6.685237145786603
uniform,0,6,0.14214575856924058,0.14606451754371322,0.0031479005446145908,0.0014769806265830798,0.1182273641634689,7.034982788671145,6.846242814980124
uniform,0,7,0.13976112800836563,0.14282324082851408,0.0015785466055320398,0.0023846305608749563,0.13301994043393717,7.1550141247144134,7.001612570800765
uniform,0,8,0.137712058365345,0.1405982692877452,0.0019975959961613227,0.0020490696430206234,0.14573093201275933,7.261475504719794,7.1124124973468925
uniform,0,9,0.13534465259313583,0.1385443158825238,0.0016562575499682439,0.0023674057722091746,0.16041665776966718,7.388489994622227,7.2178549930040665
uniform,0,10,0.13189297765493393,0.13724350138505298,0.003940488316551673,0.003451674938201893,0.18182842931279497,7.581847312363558,7.286266407091978
uniform,0,11,0.1284044948220253,0.13426908906896912,0.003728133679677019,0.003488482832908646,0.2034685312307567,7.787828717034552,7.447675107196365
uniform,0,12,0.12563260239362717,0.13081561677654582,0.003220521413638378,0.0027718924283981206,0.22066340864001366,7.959653953620338,7.644288811628176
uniform,0,13,0.12332274717092515,0.12749426762660346,0.0018566852063335686,0.002309855222702023,0.2349921311332045,8.108738364996425,7.843428376719904
uniform,0,14,0.12257926368713379,0.12530682000915208,0.001691188167481725,0.0007434834837913573,0.23960418145255524,8.157920124501752,7.980347913856958
uniform,0,15,0.12071896475553513,0.12336295660535493,0.001649821871831538,0.0018602989315986557,0.25114417187415194,8.283633962493756,8.106095390560718
uniform,0,16,0.11760103231668473,0.1219728368719419,0.002110018881119472,0.0031179324388504043,0.2704856389192354,8.503254410664853,8.19847949072785
uniform,0,17,0.11196221405267716,0.11999973708192507,0.003993801493240462,0.00563881826400757,0.30546491437355816,8.931504945271701,8.333282147402938
uniform,0,18,0.10778130531311035,0.11586189170479774,0.003654520315946829,0.004180908739566808,0.331400341195907,9.277960766333345,8.630891092791456
uniform,0,19,0.10669908857345581,0.1119283534169197,0.0034937286241556315,0.001082216739654543,0.33811365516796454,9.372063447834606,8.934206885616083
uniform,0,20,0.10269594621658326,0.10817824197808901,0.002170507091364249,0.004003142356872547,0.36294634397400405,9.737387885819357,9.243917610390941
uniform,0,21,0.10144909620285034,0.10594707433581353,0.0024460597574814873,0.0012468500137329253,0.37068092736339553,9.85706310224183,9.438585894731744
