selection_method,run,generation,best_fitness,avg_fitness,diversity,fitness_delta,normalized_fitness,inv_best_fitness,inv_avg_fitness
boltzmann,3,52,0.182809243642346,0.18441491115557088,0.0011887317210641192,0.00022890081593962552,0.167781668619422,5.470152985280311,5.422525603858622
boltzmann,3,53,0.182809243642346,0.18426102751707565,0.0011673069882232546,0.0,0.167781668619422,5.470152985280311,5.42705414390021
boltzmann,3,54,0.18250483908282636,0.18401313429186608,0.0012576708021544828,0.0003044045595196332,0.16916743582429972,5.479276745475368,5.434365158134501
boltzmann,3,55,0.1823267367581131,0.18390648711128718,0.0012820821826501907,0.0001781023247132696,0.16997822644152838,5.484629040981625,5.437516523701257
boltzmann,3,56,0.1823267367581131,0.18334346246399355,0.0008347810938935969,0.0,0.16997822644152838,5.484629040981625,5.454214360013119
boltzmann,4,0,0.2212999149002961,0.24691947520570853,0.0144662119565313,0.0,0.0,4.51873414283233,4.049886908596396
boltzmann,4,1,0.2179546815457276,0.24009779978412074,0.01359056423102875,0.0033452333545684887,0.015116288481519025,4.588088701831788,4.164952098465826
boltzmann,4,2,0.2179546815457276,0.23865386876594297,0.013890554810209182,0.0,0.015116288481519025,4.588088701831788,4.190151263918836
boltzmann,4,3,0.19550440948229453,0.2350161496916109,0.016134665676384906,0.022450272063433085,0.11656355778366845,5.1149479835265765,4.255008629422144
boltzmann,4,4,0.19550440948229453,0.23207874948998639,0.016386491960247603,0.0,0.11656355778366845,5.1149479835265765,4.308863665173627
boltzmann,4,5,0.1940029271919166,0.23369365893464414,0.020759124676986172,0.0015014822903779146,0.12334838773289991,5.1545348306828815,4.279087954165283
boltzmann,4,6,0.1940029271919166,0.22755462226142148,0.021270440486373967,0.0,0.12334838773289991,5.1545348306828815,4.3945299617830385
boltzmann,4,7,0.19194670956766813,0.2191926634767348,0.020180852873996326,0.0020562176242484853,0.13263993050269673,5.209752188511871,4.562175676698518
boltzmann,4,8,0.19171694441598738,0.215818616213618,0.0200674774996435,0.00022976515168074418,0.13367818283001576,5.215995837250433,4.63349911163868
boltzmann,4,9,0.19018615687856177,0.2149694858499317,0.022156766009477094,0.0015307875374256097,0.14059543599803115,5.257978595465937,4.651801367272752
boltzmann,4,10,0.19018615687856177,0.21192930639771296,0.018815300234252708,0.0,0.14059543599803115,5.257978595465937,4.718532318465951
boltzmann,4,11,0.19018615687856177,0.2068168941567337,0.020534518772653707,0.0,0.14059543599803115,5.257978595465937,4.835171560359113
boltzmann,4,12,0.18394770578495134,0.19979555294118093,0.013328387688406322,0.006238451093610431,0.1687854653363664,5.4362981013254235,5.005091355577065
boltzmann,4,13,0.1821470844828348,0.19817959456923184,0.009243548128231301,0.0018006213021165562,0.17692203105952897,5.490038519149169,5.045902714004942
boltzmann,4,14,0.18177516516018818,0.19732936822740146,0.009748554360647258,0.0003719193226466022,0.17860264319539076,5.501271297690549,5.067643713346799
boltzmann,4,15,0.18177516516018818,0.19626832767323235,0.009385551581082131,0.0,0.17860264319539076,5.501271297690549,5.0950396165054075
boltzmann,4,16,0.18046430984378048,0.19505889309344085,0.00845537989708906,0.0013108553164077053,0.18452607663637643,5.541231169944232,5.126630514049156
boltzmann,4,17,0.180346855077284,0.19205697889954398,0.008481244154318645,0.00011745476649646647,0.1850568258982972,5.544839995859515,5.206761029819284
boltzmann,4,18,0.17998074379174442,0.1900014412345929,0.008248018380097857,0.00036611128553959427,0.18671119293998606,5.556119075927461,5.263090271378758
boltzmann,4,19,0.17998074379174442,0.1895108383227414,0.008843134718771817,0.0,0.18671119293998606,5.556119075927461,5.2767152113050875
boltzmann,4,20,0.17933474038880395,0.18842296694849997,0.00818791428888394,0.0006460034029404649,0.18963032376401512,5.576133334225388,5.307180483432449
boltzmann,4,21,0.17933474038880395,0.18674519424981204,0.007859535009577336,0.0,0.18963032376401512,5.576133334225388,5.354861468621369
boltzmann,4,22,0.17933474038880395,0.18359845487292079,0.004450464758214079,0.0,0.18963032376401512,5.576133334225388,5.44663926530803
boltzmann,4,23,0.17928028193359313,0.18204872309362968,0.003053914060714245,5.445845521082071e-05,0.18987640815693207,5.577827139647551,5.493004784663648
boltzmann,4,24,0.17823196510694603,0.1812680330027808,0.002344294159203717,0.0010483168266471055,0.19461349459964228,5.61063437058327,5.516662076443356
boltzmann,4,25,0.17823196510694603,0.18060624004989526,0.0014807420977518805,0.0,0.19461349459964228,5.61063437058327,5.536876593229242
boltzmann,4,26,0.17788488668385274,0.1799951747366319,0.001286574726781006,0.0003470784230932833,0.19618185680732614,5.6215814455097695,5.555673621748835
boltzmann,4,27,0.17302063529611952,0.1795247840736235,0.002446509695190778,0.0048642513877332205,0.2181622149557907,5.7796240238311265,5.570230511233418
boltzmann,4,28,0.17302063529611952,0.17940163024510855,0.0020188920151575384,0.0,0.2181622149557907,5.7796240238311265,5.574054285791416
boltzmann,4,29,0.17302063529611952,0.17883886485654873,0.001760585279956316,0.0,0.2181622149557907,5.7796240238311265,5.591594473648933
boltzmann,4,30,0.17302063529611952,0.17848719798788287,0.001912127506423888,0.0,0.2181622149557907,5.7796240238311265,5.6026113282172725
boltzmann,4,31,0.17263708168801162,0.1776861163476617,0.002201471191311974,0.00038355360810790606,0.21989539957215487,5.792464734444754,5.627870047952182
boltzmann,4,32,0.17263708168801162,0.17768520049931041,0.0022427256039526363,0.0,0.21989539957215487,5.792464734444754,5.627899055694429
boltzmann,4,33,0.17263708168801162,0.1777808421169799,0.0023575012226508436,0.0,0.21989539957215487,5.792464734444754,5.624871404707367
boltzmann,4,34,0.17263708168801162,0.17733721332791177,0.002620659029698408,0.0,0.21989539957215487,5.792464734444754,5.638942567617529
boltzmann,4,35,0.1723360969681913,0.17685161063032268,0.0030046389631949084,0.0003009847198203186,0.22125547564789994,5.802581206207579,5.65442600160601
boltzmann,4,36,0.17205174189086964,0.17591937594799947,0.0031398272270328842,0.000284355077321663,0.2225404064507418,5.812171250570853,5.684389853143511
universal,0,0,0.21020946661694542,0.23587651153719807,0.014058992927628756,0.0,0.0,4.757137054560861,4.239488510299546
universal,0,1,0.2026033374239709,0.22568782169403054,0.01024053168687017,0.0076061291929745145,0.03618357115588322,4.935728487921731,4.430879617758445
universal,0,2,0.1986672809209492,0.21839613329288945,0.010324927843258225,0.003936056503021701,0.05490802047002474,5.033516147441289,4.5788146800393825
universal,0,3,0.1986293636096635,0.21121558651901434,0.008945406430820911,3.791731128571785e-05,0.05508839917463759,5.0344770146277344,4.734476664359771
universal,0,4,0.17924269661070236,0.2037197427397879,0.007452014182284828,0.019386666998961133,0.14731386984903172,5.578996745262905,4.908680316747608
universal,0,5,0.1791762197526974,0.1975458340983996,0.007659866341354354,6.647685800495462e-05,0.14763011087791977,5.581066618737651,5.06209074199535
universal,0,6,0.1785620211936776,0.19027254219215228,0.010451392892280377,0.0006141985590198129,0.15055195150148704,5.600263667780097,5.255591442083556
universal,0,7,0.17786999739878173,0.18363233014368224,0.007940600201674997,0.0006920237948958574,0.1538440191996412,5.622052018733714,5.445634510998406
universal,0,8,0.17723888347743247,0.17887507329455243,0.0008212200238508494,0.0006311139213492634,0.1568463289029397,5.642070962698007,5.5904626123658
universal,1,0,0.20869781277695726,0.2258660459700976,0.016099399018832294,0.0,0.0,4.791594100100274,4.427383356013738
universal,1,1,0.2012836576430304,0.21557877421808644,0.008454744552859174,0.0074141551339268474,0.03552579222212848,4.968088535458358,4.638654083515147
universal,1,2,0.19802003168555043,0.21113351339942518,0.005828654393550071,0.0032636259574799764,0.0511638380360917,5.049968639633998,4.73631707056911
universal,1,3,0.19746036672261466,0.20808182117345325,0.004818373728526059,0.0005596649629357742,0.05384553822014637,5.064281771151506,4.805778748868567
universal,1,4,0.19559097276870674,0.2036369182075585,0.006225781940161091,0.0018693939539079218,0.0628029581807753,5.112684257152667,4.9106767973376515
universal,1,5,0.1895862977507442,0.20092256785424806,0.004947702234173593,0.006004675017962535,0.09157506143410432,5.27461497612951,4.97701693574051
universal,1,6,0.18955436398726128,0.19764449989330324,0.004346685478739799,3.1933763482927535e-05,0.09172807579998576,5.275503573020509,5.059563716552307
universal,1,7,0.18921624954185967,0.1949735699051083,0.0033858051867837243,0.00033811444540160496,0.09334819074466405,5.284930430080977,5.128873988472894
universal,1,8,0.18704225064393656,0.19079065318556726,0.0030556100302047747,0.0021739988979231073,0.10376516095146981,5.34635704072339,5.2413194356431445
universal,1,9,0.18665189990570194,0.18901739148904598,0.0008521563567730565,0.00039035073823462385,0.10563557220801623,5.357537978275213,5.290490476202958
universal,2,0,0.19556528882457558,0.2369990176252231,0.01913931804501823,0.0,0.0,5.113355711817017,4.2194089689112895
universal,2,1,0.19356995620164072,0.2197357519394321,0.02100319703395821,0.001995332622934859,0.010202897635503638,5.166064267194667,4.550900070988755
universal,2,2,0.19325822769044512,0.20011559637508627,0.011320056935171553,0.00031172851119559697,0.01179688454938399,5.174397165664761,4.997086788972072
universal,2,3,0.19210793651232033,0.1945732115295987,0.0010580305248170622,0.0011502911781247904,0.01767876259143586,5.20537991701322,5.1394272249068305
universal,2,4,0.190945729923527,0.19333219169976093,0.0008605562045885529,0.0011622065887933186,0.02362156867823495,5.237062715871038,5.172417582351621
universal,3,0,0.21223031536289114,0.23604526390066846,0.013503772648247205,0.0,0.0,4.711839995384824,4.2364576480685745
universal,3,1,0.20817279993757065,0.22561200889361435,0.009687514248347516,0.004057515425320485,0.01911845354600994,4.8036784662617995,4.432368527435138
universal,3,2,0.2078264876696585,0.21808476949636507,0.0064274917390361105,0.0003463122679121522,0.02075022922951686,4.811683051230926,4.585351911357368
universal,3,3,0.2051217546066929,0.21299882423270608,0.0045495396804089115,0.002704733062965592,0.03349455870167917,4.875129538492319,4.694839554926028
universal,3,4,0.20494423247545251,0.20957451718934533,0.0032660509254630724,0.00017752213124039296,0.03433101852098841,4.879352341703171,4.771549718264702
universal,3,5,0.20416604395750387,0.20725835988468894,0.002205303028017411,0.0007781885179486414,0.037997735580792114,4.89795013248144,4.824872568150172
universal,3,6,0.20203676480116248,0.205502748313032,0.0014120068857555784,0.002129279156341396,0.04803060554425875,4.94956970536751,4.866091291321644
universal,3,7,0.20169229576962067,0.20428719596685369,0.0012413643615116897,0.00034446903154181086,0.04965369615199211,4.958023003115711,4.895045429654941
universal,3,8,0.19957132928372937,0.20290208867760517,0.0014817752491862394,0.0021209664858913013,0.05964739795780949,5.010714679680434,4.928461200454717
universal,3,9,0.1984633677156126,0.20158632351761457,0.001513713378765889,0.0011079615681167665,0.06486796018626528,5.038687858734114,4.960629381602066
universal,3,10,0.19642939257319694,0.20007645280253256,0.001440827088731018,0.002033975142415656,0.07445177076929987,5.0908618920942414,4.998064429513479
universal,3,11,0.19612430807564118,0.19865543157199078,0.0014198217181334628,0.0003050844975557576,0.07588928688020091,5.098781028373565,5.033816383828538
universal,3,12,0.19542356727067517,0.19707061580491075,0.0010080458265444817,0.0007007408049660158,0.07919108098896344,5.1170639084232326,5.074297462451116
universal,3,13,0.19350485557577246,0.19613018214091837,0.0008906026578063278,0.0019187116949027083,0.08823178609097448,5.167802271536031,5.098628321535887
universal,4,0,0.21570029256505802,0.23755904501159922,0.015723524754396805,0.0,0.0,4.636040832710302,4.2094620749510865
universal,4,1,0.21417326578391108,0.22634933197413096,0.01097833207114619,0.0015270267811469396,0.007079391330386708,4.669095030347576,4.417930343986805
universal,4,2,0.213970353989797,0.21917290770940046,0.006101417467531637,0.0002029117941140801,0.008020103054516059,4.6735227933720696,4.562586899376205
universal,4,3,0.21310745578013326,0.21680837561409547,0.0032977553445089924,0.0008628982096637317,0.012020552935238737,4.692446371211628,4.6123466624428895
universal,4,4,0.2126837207226354,0.21484090663122543,0.00119407138058008,0.000423735057497876,0.013985015071376394,4.701795204668753,4.654585391091752
universal,4,5,0.21136816079932177,0.2139588319845491,0.0011200666173685877,0.001315559923313614,0.020084032869031043,4.73105913946179,4.673774468434869
universal,4,6,0.21136816079932177,0.21308554951545605,0.0011507374143559415,0.0,0.020084032869031043,4.73105913946179,4.692928776001724
universal,4,7,0.2111188001424404,0.21213381713278334,0.0007886150037865861,0.00024936065688138664,0.021240084415906857,4.736647151642385,4.713983369236656
