mutation_strategy,run,generation,best_fitness,avg_fitness,diversity,fitness_delta,normalized_fitness,inv_best_fitness,inv_avg_fitness
uniform,0,60,0.04784927010536194,0.0529588184217612,0.004852278505538784,0.00016640172898769318,0.6970444316229081,20.898523619576043,18.8822399660853
uniform,0,61,0.04719361908733845,0.053495688420534135,0.007643891364229148,0.0006556510180234926,0.7011956574699262,21.188856258155155,18.692745841369884
uniform,0,62,0.04719361908733845,0.05192418408741554,0.004560629194874687,0.0,0.7011956574699262,21.188856258155155,19.258477703545736
uniform,0,63,0.04719361908733845,0.0538348652879397,0.0055648443530006775,0.0,0.7011956574699262,21.188856258155155,18.574977752313007
uniform,0,64,0.04692945379018784,0.05364540763795377,0.00596898587316731,0.00026416529715060644,0.7028682085363801,21.308125518468323,18.640577142625293
uniform,0,65,0.04675972282886505,0.05127579677204291,0.003726723391159385,0.00016973096132279208,0.7039428527210356,21.385469246482806,19.50199823217544
uniform,0,66,0.04634615917503834,0.05226962768783172,0.004194095788698242,0.0004135636538267068,0.7065613129719295,21.576295458009,19.131203205979364
uniform,0,67,0.04634615917503834,0.052859307693441715,0.006401484762796143,0.0,0.7065613129719295,21.576295458009,18.91778621114739
uniform,0,68,0.0458017550855875,0.05233994866559904,0.00469391805432291,0.0005444040894508409,0.7100081837388863,21.832747792821408,19.105500100674476
uniform,0,69,0.04491090090572834,0.050604999266068144,0.0037924890425103247,0.0008908541798591588,0.715648588154796,22.265813288532033,19.760502993772725
uniform,0,70,0.04491090090572834,0.05159394495387873,0.004492274592019796,0.0,0.715648588154796,22.265813288532033,19.38174371334073
uniform,0,71,0.04491090090572834,0.05184185439199209,0.0050674646346448166,0.0,0.715648588154796,22.265813288532033,19.289061370711583
uniform,0,72,0.04491090090572834,0.05046107469052077,0.00390169998721511,0.0,0.715648588154796,22.265813288532033,19.816862587059834
uniform,0,73,0.04491090090572834,0.050578852590421844,0.0035462943055860592,0.0,0.715648588154796,22.265813288532033,19.7707179595333
uniform,0,74,0.04491090090572834,0.05054723657121261,0.004300777855020272,0.0,0.715648588154796,22.265813288532033,19.78308379939615
uniform,0,75,0.04491090090572834,0.05028358070651691,0.004689320886303094,0.0,0.715648588154796,22.265813288532033,19.88681194015404
uniform,0,76,0.04487786960601807,0.051036617998282116,0.00527564028717991,3.30312997102733e-05,0.7158577243893911,22.28220115120511,19.593390899114045
uniform,0,77,0.04487786960601807,0.050108799526095385,0.004125764338546482,0.0,0.7158577243893911,22.28220115120511,19.95617642571561
uniform,1,0,0.17259509897232056,0.19757423923412962,0.012085455537123157,0.0,0.0,5.793873708352882,5.061362971778994
uniform,1,1,0.15462811052799225,0.18130448050101602,0.011308171176733413,0.017966988444328313,0.10409906510271028,6.467087578693481,5.515553072287829
uniform,1,2,0.15320574724674224,0.16789631445805234,0.008255217075580475,0.0014223632812500053,0.11234010606922173,6.527127675320212,5.9560214124201565
uniform,1,3,0.14024466800689697,0.1577494065602621,0.00783870518374963,0.012961079239845269,0.18743539740147375,7.1303450167945455,6.339127878050767
uniform,1,4,0.1251905426979065,0.1475188708027204,0.009323836784947626,0.015054125308990474,0.2746576035859305,7.987760023159475,6.778747802303249
uniform,1,5,0.12170459771156311,0.13872090514302252,0.00948407079133828,0.0034859449863433867,0.29485484561133957,8.216548941076283,7.208666857400771
uniform,1,6,0.11865806728601455,0.1292554811755816,0.008118168753606615,0.0030465304255485604,0.31250616041511126,8.427505987297293,7.736555961488716
uniform,1,7,0.11801562505960464,0.1270722426255544,0.00833600439700108,0.0006424422264099117,0.3162284111060937,8.473382453488625,7.8694773135418545
uniform,1,8,0.11211216622591019,0.12374006331364314,0.009643152219298491,0.005903458833694447,0.35043250420517524,8.919558992607351,8.081391683739835
uniform,1,9,0.09948234045505525,0.12146445458134016,0.010999244028193052,0.012629825770854947,0.4236085436527405,10.051934277898335,8.232793459232832
uniform,1,10,0.09948234045505525,0.11542406484683358,0.009907307062870994,0.0,0.4236085436527405,10.051934277898335,8.663629527321271
uniform,1,11,0.09566484069824219,0.11140346482396127,0.008974692525849435,0.0038174997568130586,0.44572678327567017,10.453051922203768,8.976300919179286
uniform,1,12,0.08225705429911613,0.1045767300893863,0.008040893613291612,0.013407786399126057,0.5234102544689994,12.156864255063532,9.562265303953954
uniform,1,13,0.08225705429911613,0.10119945387840273,0.009372170666344713,0.0,0.5234102544689994,12.156864255063532,9.881378607269376
uniform,1,14,0.0817650246322155,0.09746280629634856,0.011935786307256507,0.0004920296669006369,0.5262610287368106,12.230018574316304,10.260219028994198
uniform,1,15,0.0817650246322155,0.09251936491529149,0.008691800544364149,0.0,0.5262610287368106,12.230018574316304,10.808431213123361
uniform,1,16,0.0812016821205616,0.09082163001894951,0.008338305688083306,0.0005633425116538943,0.5295249830148185,12.314864163172594,11.010471727050373
uniform,1,17,0.0812016821205616,0.08947456092834474,0.008904737600735338,0.0,0.5295249830148185,12.314864163172594,11.176236165770852
uniform,1,18,0.08025602325797081,0.09032629621525604,0.008789017532440335,0.0009456588625907925,0.5350040427808345,12.459968728041305,11.070850583382155
uniform,1,19,0.07885718843340873,0.08843508744537829,0.009512989315947526,0.001398834824562073,0.543108762050913,12.680991281513437,11.307601103651725
uniform,1,20,0.07712460562586784,0.08707077647248904,0.007662043179218479,0.0017325828075408917,0.5531471861884301,12.965862528859041,11.484777737548026
uniform,1,21,0.07563941314816475,0.08887525662183761,0.009879959977985641,0.0014851924777030956,0.5617522536935119,13.220446033804654,11.251598998537164
uniform,1,22,0.0754733772277832,0.08122716743747392,0.004765032384148464,0.0001660359203815437,0.5627142504209403,13.249529664643402,12.311000377667742
uniform,1,23,0.07260939648747444,0.08575512662132583,0.013807180660091888,0.002863980740308761,0.5793078892748921,13.772132482054461,11.660974432948795
uniform,1,24,0.07259939181804657,0.08225940681099891,0.007264054068605857,1.0004669427868262e-05,0.5793658554018994,13.774030345541826,12.156516588807964
uniform,1,25,0.07252395939826965,0.08086532973150411,0.008692746537049233,7.543241977692183e-05,0.5798029038478059,13.78835656437277,12.366086148836523
uniform,1,26,0.07232721814513207,0.08190289389391742,0.011635856155295457,0.00019674125313758062,0.580942804426148,13.825862514591801,12.20943171878016
uniform,1,27,0.07232721814513207,0.08071837946573891,0.0079204851655525,0.0,0.580942804426148,13.825862514591801,12.388598706020119
uniform,1,28,0.07190979194641113,0.08018749267458918,0.0074742624994755995,0.000417426198720941,0.5833613331167448,13.90611858015989,12.470617250009598
uniform,1,29,0.07184285333752632,0.07727268249193826,0.004896730880576435,6.693860888480618e-05,0.5837491692099095,13.919075238099294,12.941016498137346
uniform,1,30,0.07102708411216736,0.07923335143725076,0.01165060541780089,0.0008157692253589616,0.5884756604614936,14.078938105958239,12.620788608233196
uniform,1,31,0.07102708411216736,0.07713440816998482,0.005811889576471386,0.0,0.5884756604614936,14.078938105958239,12.96421479738955
uniform,1,32,0.06986026477813721,0.07740738295416036,0.00626612660276204,0.0011668193340301503,0.5952361034924818,14.314083822784522,12.91849747839558
uniform,1,33,0.06986026477813721,0.07761018329163391,0.007899014115677946,0.0,0.5952361034924818,14.314083822784522,12.884741059060683
uniform,1,34,0.06924208796024323,0.07569177324473857,0.005513463287382702,0.0006181768178939867,0.5988177626564719,14.441874697647256,13.21130085651222
uniform,1,35,0.06753661695122719,0.07520216064651807,0.006957482025483552,0.001705471009016038,0.6086991035472091,14.806563292308015,13.297313456017628
uniform,1,36,0.0646160192489624,0.07578483719627062,0.008970077410191481,0.002920597702264785,0.625620775829069,15.47579897096627,13.195077563241718
uniform,1,37,0.0646160192489624,0.073164899807175,0.005594908367388938,0.0,0.625620775829069,15.47579897096627,13.667569217838489
uniform,1,38,0.0626711548268795,0.07177115515172484,0.007103425752337977,0.0019448644220829009,0.6368891399579648,15.956049425176447,13.93297996815089
uniform,1,39,0.0626711548268795,0.07094256581564745,0.006894503598456594,0.0,0.6368891399579648,15.956049425176447,14.095710985243965
uniform,1,40,0.0626711548268795,0.07037734779318174,0.007654883513154424,0.0,0.6368891399579648,15.956049425176447,14.208915545142709
uniform,1,41,0.06247184765338898,0.06995502976477147,0.007062067113406882,0.0001993071734905233,0.6380439072409134,16.006954021820594,14.294693443331758
uniform,1,42,0.061984703391790394,0.06856678699354331,0.005689060271251002,0.0004871442615985849,0.6408663759233916,16.132752316761536,14.584107841983657
uniform,1,43,0.061984703391790394,0.0683280215015014,0.005548153525991719,0.0,0.6408663759233916,16.132752316761536,14.635069814047124
uniform,1,44,0.061984703391790394,0.0695532779087623,0.0065099518594064505,0.0,0.6408663759233916,16.132752316761536,14.37726089704717
uniform,1,45,0.061984703391790394,0.06962561965584756,0.006096411056417208,0.0,0.6408663759233916,16.132752316761536,14.362322987139525
uniform,1,46,0.061984703391790394,0.06903277437289555,0.004702288835921413,0.0,0.6408663759233916,16.132752316761536,14.485663127708484
uniform,1,47,0.061984703391790394,0.06774950564702352,0.00518904204988814,0.0,0.6408663759233916,16.132752316761536,14.760037441047983
uniform,2,0,0.1841027556657791,0.1981484876592954,0.00889043475044174,0.0,0.0,5.431719719044701,5.046694855549827
uniform,2,1,0.16878279435634613,0.18706137982209523,0.008722818230434495,0.015319961309432972,0.08321418793559443,5.92473942070968,5.345810317130816
uniform,2,2,0.15704969918727874,0.17399496108690896,0.009105661399555884,0.011733095169067398,0.1469454185010277,6.3673705699808885,5.747259843005848
uniform,2,3,0.15139567852020264,0.16611834735472997,0.009389422884951388,0.005654020667076098,0.17765664086502342,6.605164722068578,6.0197684130350435
uniform,2,4,0.1392501911520958,0.15740453819831213,0.009526450594387812,0.012145487368106833,0.24362788243707134,7.181267116830329,6.353016618386831
uniform,2,5,0.13395636397600175,0.14740369433760642,0.0066355868811327195,0.005293827176094057,0.27238262408637337,7.465061795177967,6.784044460006566
uniform,2,6,0.13132906180620194,0.1422732757608096,0.006408929977330653,0.002627302169799811,0.2866534706052024,7.614402873545103,7.028677493893501
uniform,2,7,0.12205167293548584,0.13508254701892536,0.006994997614917414,0.009277388870716094,0.33704592039318004,8.193183942219573,7.402826044091801
uniform,2,8,0.11523323446512222,0.13080163489182792,0.006683103907644209,0.006818438470363619,0.3740819682551786,8.677976684981306,7.645105932514181
uniform,2,9,0.11523323446512222,0.12732270078460375,0.006754358123218395,0.0,0.3740819682551786,8.677976684981306,7.85399728281321
uniform,2,10,0.11124058842658996,0.12232579662402472,0.005959801702559891,0.003992646038532263,0.39576902027182814,8.989443733625896,8.174823731169317
uniform,2,11,0.10849701070785522,0.11843659448226294,0.00606160585516636,0.0027435777187347354,0.4106714464132132,9.216758846322334,8.443265032284648
uniform,2,12,0.10004624730348587,0.11612514711817105,0.007272193272874908,0.008450763404369357,0.45657387396682847,9.995277500904892,8.611325053111344
uniform,2,13,0.09774235028028488,0.11093884601791701,0.007554866094350548,0.002303897023200982,0.46908806483197485,10.230875012289228,9.013893888391534
uniform,2,14,0.09774235028028488,0.10629819989204407,0.00545656322120227,0.0,0.46908806483197485,10.230875012289228,9.407408531913557
uniform,2,15,0.09774235028028488,0.10557179216543831,0.004764477698088969,0.0,0.46908806483197485,10.230875012289228,9.47213746542713
uniform,2,16,0.09614164698123932,0.10350159236788749,0.005036998847596308,0.001600703299045561,0.47778268373247346,10.401211443607682,9.661593754537282
uniform,2,17,0.09534591048955918,0.10266998092134796,0.004555641535229774,0.0007957364916801463,0.48210492480269806,10.488016810041302,9.739850452642106
uniform,2,18,0.09363020247220993,0.10100168533523878,0.005593551497045982,0.0017157080173492434,0.49142422049245915,10.680200334891603,9.900726863656075
uniform,2,19,0.08588789314031602,0.09957340777913727,0.006266568021912313,0.007742309331893918,0.5334785031885279,11.642948970902532,10.042741124989337
uniform,2,20,0.08352600967884063,0.09504355249206226,0.005905495607532912,0.002361883461475381,0.5463076618447031,11.972175274141577,10.521381539289335
uniform,2,21,0.08093086072802544,0.09225089872181416,0.005775871955583193,0.002595148950815196,0.5604038601413026,12.356073257237192,10.839885290767864
uniform,2,22,0.08075031992793083,0.09027897703150908,0.0064329236968484705,0.0001805408000946085,0.5613845124918972,12.38369850663101,11.07665323896776
uniform,2,23,0.07900582566857338,0.0872491372634967,0.005064059081170417,0.0017444942593574514,0.5708601678293133,12.657134260714527,11.461300020422721
uniform,2,24,0.07817664170265198,0.08631628976166247,0.004472821096991967,0.0008291839659213956,0.5753640871917518,12.791380991044623,11.585164487452971
uniform,2,25,0.07590636229515076,0.08483539189497628,0.00440159683653058,0.0022702794075012273,0.5876956755989493,13.173952693965282,11.787394273414597
uniform,2,26,0.07590636229515076,0.08492767111361027,0.0053007425182325105,0.0,0.5876956755989493,13.173952693965282,11.774586684186852
uniform,2,27,0.07492640674114227,0.08321197002331417,0.0054355964057228945,0.0009799555540084826,0.5930185484177979,13.346251305010199,12.017357386953323
uniform,2,28,0.07492640674114227,0.08070201424757642,0.0044414803140987846,0.0,0.5930185484177979,13.346251305010199,12.391110906121215
uniform,2,29,0.07492640674114227,0.08113759976426761,0.004239047767181165,0.0,0.5930185484177979,13.346251305010199,12.324590304803202
uniform,2,30,0.07492640674114227,0.07989800608456134,0.003953372498832719,0.0,0.5930185484177979,13.346251305010199,12.515800245896015
uniform,2,31,0.07465145137906075,0.07954213033517203,0.004145527744658533,0.0002749553620815248,0.5945120369920844,13.395407404940086,12.571795902251843
uniform,2,32,0.07465145137906075,0.08035519023935,0.0037153647130640194,0.0,0.5945120369920844,13.395407404940086,12.444591972583405
uniform,2,33,0.07465145137906075,0.0803897591382265,0.005009671644859003,0.0,0.5945120369920844,13.395407404940086,12.439240662979277
uniform,2,34,0.07118968513607979,0.07878925845722357,0.003502775300297422,0.00346176624298096,0.6133154830918564,14.046781514864156,12.691924351827266
uniform,2,35,0.07118968513607979,0.0800233830243349,0.005200239808349871,0.0,0.6133154830918564,14.046781514864156,12.496191313288932
uniform,2,36,0.07107145777344703,0.07946530087490876,0.004670709953182109,0.00011822736263275568,0.6139576644769487,14.070148005682226,12.583950542433604
uniform,2,37,0.07030152344703675,0.07714873132308323,0.0048206866416293246,0.0007699343264102876,0.6181397546560226,14.224240481970211,12.961807939579948
uniform,2,38,0.07030152344703675,0.07784554910361766,0.004831283338411162,0.0,0.6181397546560226,14.224240481970211,12.845784578953523
uniform,2,39,0.07030152344703675,0.0766948729366064,0.004504345562354888,0.0,0.6181397546560226,14.224240481970211,13.038511222455973
uniform,2,40,0.07030152344703675,0.07754897883832457,0.005255969790103095,0.0,0.6181397546560226,14.224240481970211,12.894910030662809
uniform,2,41,0.06941631820797921,0.07735454563796522,0.005859659574527783,0.0008852052390575377,0.6229479675252777,14.40562709443671,12.927321393092358
uniform,2,42,0.06687848255038262,0.07516457698345184,0.005112815783371389,0.0025378356575965905,0.6367328543859816,14.952268795540778,13.303962267463948
uniform,2,43,0.06687848255038262,0.0741747195929289,0.0060022601633195815,0.0,0.6367328543859816,14.952268795540778,13.481500489485363
uniform,2,44,0.06687848255038262,0.07334785129725933,0.005363869767756116,0.0,0.6367328543859816,14.952268795540778,13.633478675041838
uniform,2,45,0.06687848255038262,0.07355193213025729,0.004943727752039062,0.0,0.6367328543859816,14.952268795540778,13.595651064311989
uniform,2,46,0.06687848255038262,0.07347376863360405,0.004115067884289445,0.0,0.6367328543859816,14.952268795540778,13.610114309943468
uniform,2,47,0.06617960688471794,0.07436047176321349,0.007375754287149817,0.0006988756656646777,0.6405289717397784,15.110166664713896,13.447824206388267
uniform,2,48,0.06617960688471794,0.07212233578264712,0.0040526285662592304,0.0,0.6405289717397784,15.110166664713896,13.865137949437441
uniform,2,49,0.0658840674161911,0.0713286828160286,0.005110327071192143,0.00029553946852683977,0.6421342680182511,15.177946069070156,14.01940903871913
uniform,2,50,0.06176869350671768,0.07214626835783321,0.005896044133283774,0.004115373909473419,0.6644879470524991,16.189168882491643,13.86053862829898
uniform,2,51,0.061754550963640215,0.07129619877636433,0.0064128574814528395,1.4142543077466652e-05,0.6645647657998685,16.192876338983186,14.025796485170034
uniform,2,52,0.060873187363147736,0.0685820406883955,0.005268001877765325,0.0008813636004924782,0.6693521118518336,16.427324015587338,14.580864160623365
uniform,2,53,0.060873187363147736,0.06684285367230575,0.004441727823716887,0.0,0.6693521118518336,16.427324015587338,14.960238601777572
uniform,2,54,0.059718336790800096,0.06775017396608989,0.006982785181986343,0.0011548505723476404,0.6756249705506147,16.74499506756164,14.75989184335772
uniform,2,55,0.059718336790800096,0.06746372237900893,0.006317174064035763,0.0,0.6756249705506147,16.74499506756164,14.822561551237355
uniform,2,56,0.05874364742636681,0.06612850227753322,0.005014962367662594,0.000974689364433283,0.6809192387483309,17.022827505321995,15.121843739322065
uniform,2,57,0.05732445111870765,0.06630987101395926,0.007711734821685277,0.0014191963076591596,0.6886279571894367,17.444258710310592,15.080483557356494
uniform,2,58,0.055907457798719404,0.06317329488694669,0.004278835550880068,0.0014169933199882495,0.6963247095539731,17.88638140583633,15.829222974147097
uniform,2,59,0.055907457798719404,0.06240196285148462,0.004705371375324241,0.0,0.6963247095539731,17.88638140583633,16.024880138783494
uniform,2,60,0.055907457798719404,0.06303372796475887,0.005403450593144902,0.0,0.6963247095539731,17.88638140583633,15.86427089142155
uniform,2,61,0.055907457798719404,0.06319659597376982,0.004852259179729959,0.0,0.6963247095539731,17.88638140583633,15.823386706276773
uniform,2,62,0.055907457798719404,0.06088152439296246,0.0037558116882603124,0.0,0.6963247095539731,17.88638140583633,16.425074518026918
uniform,2,63,0.05589608651399612,0.06138057553867499,0.006534366443255072,1.1371284723282749e-05,0.6963864755209308,17.890020077336395,16.291533594961653
uniform,2,64,0.054849434971809385,0.06336871968805789,0.006414478993863845,0.0010466515421867356,0.7020716242217293,18.231395986448497,15.780407502551274
uniform,2,65,0.054849434971809385,0.06409890432159107,0.00749993245278391,0.0,0.7020716242217293,18.231395986448497,15.600647311156209
uniform,2,66,0.054849434971809385,0.06035392311712106,0.00468180665178073,0.0,0.7020716242217293,18.231395986448497,16.56865667875115
uniform,2,67,0.053655860811471945,0.06025391045212746,0.005971308664850784,0.0011935741603374406,0.7085548197394773,18.63694567435816,16.59615776534097
uniform,2,68,0.053611100941896445,0.05877594286302725,0.0042645393262059515,4.4759869575500266e-05,0.708797944126256,18.6525053566503,17.013474183752333
uniform,2,69,0.05324407747387886,0.05863324209749699,0.004648652038519702,0.00036702346801758406,0.710791523563404,18.781078879837917,17.05488063335415
uniform,2,70,0.05324407747387886,0.058548905485868455,0.004645925191786878,0.0,0.710791523563404,18.781078879837917,17.07944687018084
uniform,2,71,0.05324407747387886,0.06058049214879671,0.006394872482021043,0.0,0.710791523563404,18.781078879837917,16.506691475077215
uniform,2,72,0.05324407747387886,0.058411210056145996,0.005435560358341197,0.0,0.710791523563404,18.781078879837917,17.11970834588859
uniform,2,73,0.05238858591020107,0.05895644258707762,0.004765513988105108,0.0008554915636777918,0.7154383391995092,19.087763009122856,16.961386995764663
uniform,2,74,0.05238858591020107,0.05858415552030008,0.005719198528936088,0.0,0.7154383391995092,19.087763009122856,17.06917035755746
uniform,2,75,0.05238858591020107,0.058615880473951505,0.006380182458241923,0.0,0.7154383391995092,19.087763009122856,17.059932086361805
uniform,2,76,0.05238858591020107,0.0578773255760471,0.0052184162074516635,0.0,0.7154383391995092,19.087763009122856,17.27762491480661
uniform,2,77,0.05238858591020107,0.056743115425606575,0.0037726668816239236,0.0,0.7154383391995092,19.087763009122856,17.622972752320607
uniform,2,78,0.051991878658533094,0.057769787172973146,0.005850202663731708,0.00039670725166797427,0.7175931535054295,19.233403223690896,17.309786640190165
uniform,2,79,0.05176525697112083,0.058422196759283555,0.005188217745542971,0.0002266216874122623,0.7188241056798971,19.317602981376,17.116488919978487
uniform,2,80,0.051742160543799404,0.05589359584599733,0.0038816084117659078,2.309642732142847e-05,0.7189495596810493,19.326225717378104,17.89081725816989
uniform,2,81,0.05068755559623242,0.055880644561847055,0.007317657408583144,0.0010546049475669839,0.7246779092853406,19.728319109458468,17.894963683347743
uniform,2,82,0.05068755559623242,0.056017873022953676,0.005130910067882499,0.0,0.7246779092853406,19.728319109458468,17.851126701357433
uniform,2,83,0.05021184492111207,0.05551733143776654,0.005105154589336046,0.0004757106751203527,0.7272618503751955,19.91522291897762,18.012068700604832
uniform,2,84,0.049820277690887455,0.05735710200220346,0.006856846443150786,0.0003915672302246126,0.7293887453736358,20.071745373621855,17.434328631752567
uniform,2,85,0.049820277690887455,0.05557435682962339,0.005481608114969559,0.0,0.7293887453736358,20.071745373621855,17.99358667305882
uniform,2,86,0.04956045757234097,0.05627381308277449,0.007229609007298703,0.000259820118546486,0.7308000231006144,20.176969140594352,17.769939076103235
uniform,2,87,0.048856584474444395,0.054995982766648126,0.005350146976874453,0.0007038730978965735,0.7346232852530528,20.46765125122105,18.18281566905214
uniform,2,88,0.04795164425671101,0.05382618056535722,0.005332198325653255,0.0009049402177333868,0.7395386935773921,20.853907339219344,18.5779747238627
uniform,2,89,0.04790869897603989,0.05247730504820744,0.0036608492009010717,4.2945280671120856e-05,0.7397719615722997,20.872600358021657,19.055493485953548
uniform,2,90,0.04762709732353687,0.0524371092543006,0.004598609641622198,0.0002816016525030163,0.7413015511294176,20.996009838625646,19.070100242372625
uniform,2,91,0.04762709732353687,0.05363564077168703,0.005994387560574439,0.0,0.7413015511294176,20.996009838625646,18.643971464519197
uniform,2,92,0.04749058318138123,0.0538626153220733,0.005667298727372346,0.00013651414215563873,0.7420430617149706,21.05636268601051,18.565408096366678
uniform,2,93,0.04693390379846096,0.05181188238610823,0.0048159948970476546,0.0005566793829202693,0.7450668045204877,21.3061052451287,19.300219442493592
uniform,2,94,0.045451462611556054,0.05383574446290732,0.008858783291865934,0.0014824411869049092,0.7531190532852815,22.00100814220251,18.57467441570477
uniform,2,95,0.045451462611556054,0.05003614513178667,0.003684633283137286,0.0,0.7531190532852815,22.00100814220251,19.98515297717772
uniform,2,96,0.045451462611556054,0.051010156484444936,0.006318541544748869,0.0,0.7531190532852815,22.00100814220251,19.60355476953232
uniform,2,97,0.045451462611556054,0.05098302535663049,0.005403281317684243,0.0,0.7531190532852815,22.00100814220251,19.613986793021034
uniform,2,98,0.045451462611556054,0.05317423453927041,0.006987459902666304,0.0,0.7531190532852815,22.00100814220251,18.80574686062721
uniform,2,99,0.044421944379806524,0.05060446183234454,0.005453179401598944,0.0010295182317495294,0.758711138140429,22.510889675619364,19.7607128517667
uniform,3,0,0.17583940267562867,0.2034489782810211,0.01297882716441397,0.0,0.0,5.686975147825905,4.915213107659915
uniform,3,1,0.16411917436122894,0.18410535662968955,0.013890803854980418,0.011720228314399728,0.06665302620494029,6.09309613453735,5.4316429823843295
uniform,3,2,0.15074194943904878,0.1681977638920148,0.008988107092501058,0.013377224922180159,0.14272940452872906,6.6338094333515665,5.945346903036752
uniform,3,3,0.14093786615133286,0.15588104843298597,0.0065152549619909815,0.009804083287715926,0.19848529961557448,7.095274903987462,6.415106871205263
uniform,3,4,0.1331909562945366,0.14840171361366908,0.007631086080204646,0.007746909856796269,0.24254203399317598,7.507960899595399,6.738421256927016
uniform,3,5,0.12253010487556458,0.13921313262581828,0.007705485547703208,0.010660851418972009,0.30317037585940776,8.161193037600873,7.183178755908455
uniform,3,6,0.11982472997903824,0.13238969379266105,0.007401529689012034,0.0027053748965263358,0.318555863158389,8.34545301893788,7.553401008428238
uniform,3,7,0.10916895812749863,0.12605495088497795,0.006631377526687759,0.010655771851539611,0.3791553174865884,9.160029161430188,7.932985257573982
uniform,3,8,0.10604609113931657,0.12087073762019476,0.00943577512674417,0.003122866988182066,0.3969150854377046,9.429773030608414,8.273232599188878
uniform,3,9,0.08906130301952363,0.11396045644084614,0.008199767921080263,0.01698478811979294,0.4935077026858695,11.228095008735478,8.774896629362306
uniform,3,10,0.08786432141065598,0.10776034294764202,0.010155159914814697,0.0011969816088676505,0.5003149460605284,11.381054367584932,9.279765569420102
uniform,3,11,0.08692978286743164,0.09849208323558173,0.007047935776759386,0.0009345385432243392,0.505629673755255,11.503404973644233,10.152997217156248
uniform,3,12,0.08548586106300354,0.09523275569677353,0.0060312928456722524,0.0014439218044280944,0.5138412678715731,11.697704039723757,10.500478456231665
uniform,3,13,0.08548586106300354,0.09512429894804954,0.00661181885632004,0.0,0.5138412678715731,11.697704039723757,10.512450536908448
uniform,3,14,0.08529333168268204,0.09294872655272483,0.006717067017714158,0.00019252938032150724,0.5149361838994482,11.724108510753918,10.75850394710693
uniform,3,15,0.08529333168268204,0.09045373401840529,0.005204552692503447,0.0,0.5149361838994482,11.724108510753918,11.055253335845583
uniform,3,16,0.08155615451931954,0.08992643189231556,0.00563530825797695,0.0037371771633624984,0.5361895384178121,12.26133998781329,11.12007736635312
uniform,3,17,0.08155615451931954,0.0886644510904948,0.004292251153002229,0.0,0.5361895384178121,12.26133998781329,11.27835010932689
uniform,3,18,0.08155615451931954,0.08851176431377729,0.0059624189774578245,0.0,0.5361895384178121,12.26133998781329,11.297805551016406
uniform,3,19,0.07933231356739998,0.08698406827946506,0.005594794340366134,0.0022238409519195618,0.5488365385672718,12.605045157359024,11.4962259590026
uniform,3,20,0.0750272111594677,0.08341745877961318,0.004629500835351713,0.004305102407932276,0.5733196882050915,13.328319901890817,11.987754444636085
uniform,3,21,0.0750272111594677,0.08373687981267768,0.005565492237069863,0.0,0.5733196882050915,13.328319901890817,11.942026741505854
uniform,3,22,0.0750272111594677,0.08380869184136391,0.00512168950656823,0.0,0.5733196882050915,13.328319901890817,11.931794259461222
uniform,3,23,0.0750272111594677,0.084800399796168,0.005899971068647114,0.0,0.5733196882050915,13.328319901890817,11.792258175025879
uniform,3,24,0.0750272111594677,0.08201486392716567,0.004421800876914842,0.0,0.5733196882050915,13.328319901890817,12.192763108464622
uniform,3,25,0.07151762056350708,0.0822415976792574,0.006917316318676923,0.003509590595960621,0.5932787562100869,13.982372592212126,12.159149008157026
uniform,3,26,0.07151762056350708,0.07982609911163648,0.004897912384054647,0.0,0.5932787562100869,13.982372592212126,12.527074278391622
uniform,3,27,0.07151762056350708,0.07986997320950032,0.006392828470556738,0.0,0.5932787562100869,13.982372592212126,12.520193003996779
uniform,3,28,0.07151762056350708,0.07877092162271342,0.00495359257402219,0.0,0.5932787562100869,13.982372592212126,12.69487882737719
uniform,3,29,0.07132420945167542,0.07980005547900995,0.005816563537301987,0.0001934111118316595,0.5943786866516639,14.020288306023476,12.531162576703384
uniform,3,30,0.06580041942000389,0.07644407615860302,0.005033529532629527,0.005523790031671527,0.6257925219332889,15.197240558248444,13.081287248969028
uniform,3,31,0.06580041942000389,0.07607422432303429,0.0058555120772704645,0.0,0.6257925219332889,15.197240558248444,13.14488401314141
uniform,3,32,0.06321015059947968,0.07217082969745,0.0068621514884370585,0.002590268820524211,0.6405234001159366,15.819993632709345,13.855821643875162
uniform,3,33,0.06258219489455223,0.06898146473864714,0.0033016215635787508,0.0006279557049274492,0.6440945889130564,15.978730419322973,14.496437664103269
uniform,3,34,0.06167608168721199,0.07175686740775905,0.007236952728702649,0.0009061132073402423,0.6492476615097129,16.213477885860122,13.935754170585506
uniform,3,35,0.06140363654494285,0.06796163555085659,0.005805755405439989,0.0002724451422691371,0.6507970590743288,16.285415178185886,14.713967342418583
uniform,3,36,0.059852024018764494,0.06743176571925481,0.0047289578755453105,0.0015516125261783587,0.6596210911318117,16.707593582681646,14.829586022963005
uniform,3,37,0.059852024018764494,0.06666566581030686,0.0053542073421033645,0.0,0.6596210911318117,16.707593582681646,15.000000192680957
uniform,3,38,0.059852024018764494,0.06602507853905361,0.004679190180611888,0.0,0.6596210911318117,16.707593582681646,15.145530707363037
uniform,3,39,0.059852024018764494,0.06589198506772519,0.0045536119905077435,0.0,0.6596210911318117,16.707593582681646,15.176122298484342
